meal_name,Calories,Proteins,Carbs,Fats,sugar_g,diet_type
Other,2198.0,120.91,302.69,80.76,38.26,Vegetarian
Other,1475.0,82.26,207.29,55.31,8.49,Paleo
Other,1682.0,62.69,155.44,41.74,6.17,Vegetarian
Other,2150.0,69.43,171.35,46.05,4.06,Vegan
Other,1690.0,84.25,209.39,56.19,48.23,Vegan
Other,3048.0,87.77,218.84,58.8,26.1,Keto
Other,1570.0,119.56,299.84,79.43,18.47,Low-Carb
Other,2055.0,108.82,274.98,72.84,13.61,Vegan
Other,3274.0,118.46,294.84,78.74,11.03,Vegan
Other,2026.0,104.42,262.62,69.29,18.99,Balanced
Other,1984.0,108.45,268.4,72.17,33.84,Vegetarian
Other,1659.0,78.37,196.21,51.82,19.23,Vegan
Other,2883.0,92.33,228.83,61.17,12.96,Vegetarian
Other,1326.0,122.92,307.4,81.59,6.55,Low-Carb
Other,2230.0,106.83,269.05,71.93,4.46,Vegetarian
Other,2009.0,81.56,202.36,53.81,31.45,Paleo
Other,1527.0,62.25,157.32,42.17,35.56,Low-Carb
Other,2468.0,65.25,162.74,43.91,24.71,Paleo
Other,1993.0,114.24,283.66,76.56,25.52,Balanced
Other,2048.0,124.55,313.04,82.89,41.79,Balanced
Other,3485.0,65.87,164.83,43.67,18.22,Keto
Other,3126.0,124.26,310.54,82.71,1.06,Low-Carb
Other,1810.0,83.32,207.49,55.46,20.01,Vegan
Other,2323.0,79.88,196.57,53.03,14.57,Balanced
Other,1455.0,69.31,171.5,45.58,27.89,Paleo
Other,1794.0,80.67,204.31,54.13,0.16,Keto
Other,2239.0,101.73,253.98,67.76,22.65,Keto
Other,1335.0,92.54,229.64,61.28,40.84,Low-Carb
Other,2132.0,101.04,249.47,67.21,39.35,Paleo
Other,1402.0,107.95,270.42,72.56,30.04,Vegan
Other,1361.0,83.98,209.61,55.72,27.26,Vegetarian
Other,1968.0,95.4,240.86,63.39,47.44,Balanced
Other,1967.0,73.58,183.63,49.08,33.45,Keto
Other,3094.0,102.01,254.62,67.28,24.12,Keto
Other,2032.0,63.07,159.26,42.3,4.31,Keto
Other,1993.0,66.78,165.81,43.61,6.33,Low-Carb
Other,2028.0,109.15,273.02,72.74,18.76,Low-Carb
Other,2074.0,95.95,239.07,63.54,30.11,Paleo
Other,1560.0,83.38,209.1,55.55,15.75,Low-Carb
Other,2087.0,75.92,188.66,50.22,2.25,Low-Carb
Other,2719.0,103.86,260.86,69.47,40.87,Balanced
Other,2929.0,118.68,296.75,79.18,6.97,Keto
Other,1292.0,84.84,213.93,57.58,25.98,Balanced
Other,2403.0,100.39,249.37,67.34,8.39,Keto
Other,2815.0,122.6,306.76,81.85,15.12,Low-Carb
Other,1939.0,80.88,202.75,54.45,20.36,Vegan
Other,2129.0,97.42,241.93,64.68,24.71,Balanced
Other,3048.0,94.62,234.68,62.28,10.39,Paleo
Other,1755.0,84.25,208.39,56.43,39.16,Balanced
Other,2472.0,82.6,207.0,54.85,35.03,Keto
Other,1799.0,134.46,336.38,89.85,41.42,Keto
Other,2754.0,123.1,306.52,81.7,46.57,Vegetarian
Other,2354.0,123.68,309.11,82.66,40.43,Vegetarian
Other,2410.0,119.44,299.84,79.72,23.15,Balanced
Other,1508.0,80.39,201.1,53.37,15.9,Low-Carb
Other,1728.0,134.62,337.23,89.79,23.09,Low-Carb
Other,1639.0,82.79,207.57,55.49,7.5,Low-Carb
Other,1316.0,93.77,234.51,63.21,8.66,Keto
Other,2293.0,87.34,219.27,58.39,1.72,Vegan
Other,2316.0,163.06,407.88,108.25,2.98,Vegan
Other,2813.0,73.06,184.97,49.84,35.64,Vegan
Other,2301.0,78.17,194.32,51.99,6.76,Paleo
Other,1838.0,61.03,156.34,40.64,0.69,Balanced
Other,1963.0,108.52,271.49,71.99,36.0,Paleo
Other,2917.0,71.87,179.29,48.25,46.03,Vegan
Other,1596.0,75.52,186.75,49.88,4.34,Vegan
Other,1156.0,87.66,221.76,59.14,44.06,Paleo
Other,1971.0,129.56,325.22,87.04,44.18,Low-Carb
Other,1610.0,111.13,275.8,73.66,41.52,Keto
Other,1309.0,105.47,264.98,70.11,16.62,Vegan
Other,2379.0,90.66,227.73,60.61,5.73,Paleo
Other,1048.0,87.9,220.09,59.59,6.39,Vegetarian
Other,2522.0,86.81,216.67,57.82,22.61,Low-Carb
Other,1881.0,170.98,430.61,114.96,42.16,Keto
Other,1540.0,67.4,170.6,45.35,5.36,Vegan
Other,2990.0,103.32,258.65,68.49,30.91,Vegan
Other,1250.0,87.93,217.74,57.88,20.02,Low-Carb
Other,1895.0,102.34,256.0,69.33,9.73,Paleo
Other,1742.0,94.15,232.27,62.07,38.49,Vegan
Other,1943.0,171.79,431.08,114.54,41.88,Keto
Other,2038.0,86.77,218.75,57.85,10.38,Balanced
Other,3389.0,102.64,256.11,68.07,31.66,Paleo
Other,1489.0,75.96,191.92,50.93,42.11,Paleo
Other,2073.0,92.52,231.55,61.72,4.07,Vegan
Other,1788.0,115.84,290.3,76.92,30.93,Vegan
Other,2050.0,79.65,198.59,52.92,42.84,Paleo
Other,1170.0,95.28,239.64,63.99,43.75,Vegetarian
Other,2143.0,73.82,185.25,48.78,34.46,Balanced
Other,2230.0,95.85,243.19,64.17,26.69,Low-Carb
Other,1664.0,119.89,299.3,79.95,31.66,Low-Carb
Other,2383.0,112.27,280.44,74.79,19.86,Vegetarian
Other,2296.0,109.51,272.95,73.72,10.87,Paleo
Other,1593.0,109.19,274.23,73.21,13.38,Vegetarian
Other,2637.0,71.67,178.25,48.11,24.7,Balanced
Other,1408.0,79.03,196.33,52.26,39.09,Keto
Other,2025.0,108.18,271.89,72.01,39.11,Vegan
Other,1992.0,110.05,274.78,72.93,18.48,Paleo
Other,1865.0,120.4,298.56,79.55,26.85,Vegetarian
Other,1365.0,106.78,266.5,70.45,9.12,Balanced
Other,2599.0,105.52,262.16,70.61,1.24,Balanced
Other,1812.0,79.72,200.26,53.68,42.49,Vegetarian
Other,2037.0,73.7,184.06,48.84,0.72,Vegetarian
Other,2642.0,91.76,227.28,61.31,13.12,Paleo
Other,1726.0,93.18,232.75,61.88,15.67,Vegan
Other,1672.0,101.0,254.48,67.42,7.99,Balanced
Other,1739.0,86.09,212.84,57.45,41.91,Paleo
Other,2687.0,125.66,310.48,83.32,8.85,Paleo
Other,1792.0,86.55,215.99,57.79,4.35,Vegan
Other,3243.0,85.83,213.68,57.51,21.81,Vegetarian
Other,1286.0,84.34,209.99,56.14,21.77,Paleo
Other,1381.0,87.22,216.52,57.87,15.78,Keto
Other,2068.0,100.97,251.34,67.12,39.39,Vegetarian
Other,2597.0,113.99,285.21,76.1,36.91,Keto
Other,2606.0,100.76,252.72,67.29,47.72,Low-Carb
Other,2929.0,89.33,221.92,58.81,2.36,Paleo
Other,1137.0,100.35,253.27,67.21,16.1,Low-Carb
Other,1507.0,68.28,170.75,45.75,16.79,Low-Carb
Other,2287.0,70.23,172.98,47.08,26.53,Balanced
Other,1635.0,88.71,225.27,59.91,36.02,Paleo
Other,1736.0,111.94,278.24,74.21,39.65,Keto
Other,2403.0,104.99,262.16,69.69,18.79,Balanced
Other,1543.0,84.42,209.41,55.45,1.22,Vegan
Other,1526.0,79.65,199.01,52.71,27.38,Vegan
Other,1912.0,157.11,391.59,104.97,7.93,Keto
Other,1582.0,108.12,269.58,72.21,33.88,Balanced
Other,1479.0,119.71,301.51,79.34,19.59,Low-Carb
Other,1869.0,111.47,280.63,74.62,26.93,Low-Carb
Other,2892.0,113.17,282.26,75.19,9.87,Balanced
Other,2402.0,119.58,299.39,79.49,11.76,Keto
Other,2434.0,145.02,361.08,96.38,46.99,Low-Carb
Other,1916.0,93.93,235.1,62.75,19.99,Paleo
Other,2741.0,103.83,259.42,68.6,0.62,Paleo
Other,1269.0,96.09,238.07,64.05,37.41,Balanced
Other,1763.0,99.34,250.93,65.97,16.09,Keto
Other,1984.0,70.37,174.97,46.18,10.87,Paleo
Other,2287.0,107.96,271.11,71.85,18.19,Vegetarian
Other,2056.0,127.97,322.15,86.01,29.2,Paleo
Other,1367.0,105.93,265.0,69.88,16.27,Vegetarian
Other,1906.0,147.59,366.37,97.7,40.54,Balanced
Other,2634.0,78.37,194.86,52.45,3.28,Balanced
Other,2847.0,89.11,220.53,59.47,2.09,Vegetarian
Other,2561.0,94.58,235.92,63.55,33.08,Vegetarian
Other,1708.0,119.94,299.84,79.59,19.36,Keto
Other,1747.0,79.1,199.15,52.33,7.68,Keto
Other,2192.0,97.25,241.34,65.01,14.43,Paleo
Other,2010.0,131.68,324.78,87.35,40.73,Keto
Other,1997.0,82.34,205.55,55.12,7.95,Paleo
Other,3131.0,80.75,200.51,53.69,32.55,Vegetarian
Other,1710.0,75.61,188.14,50.24,0.81,Balanced
Other,1865.0,98.01,242.85,64.7,49.71,Vegan
Other,1625.0,102.77,253.88,68.27,18.76,Paleo
Other,2026.0,88.06,220.5,58.39,5.35,Vegetarian
Other,2761.0,122.55,306.98,81.77,47.22,Vegetarian
Other,1683.0,87.32,219.32,58.25,3.31,Keto
Other,2609.0,99.86,250.03,66.98,9.29,Keto
Other,2795.0,118.75,297.45,79.05,6.35,Low-Carb
Other,2207.0,96.38,240.16,63.99,48.71,Vegetarian
Other,1804.0,98.16,243.34,65.65,27.13,Vegetarian
Other,1000.0,95.33,240.2,63.52,44.09,Vegetarian
Other,1455.0,81.75,207.41,55.09,49.98,Paleo
Other,2034.0,87.42,221.67,59.07,4.88,Vegetarian
Other,1617.0,84.29,210.55,56.81,16.98,Low-Carb
Other,1750.0,83.76,211.2,56.49,16.95,Paleo
Other,1360.0,110.53,277.69,74.13,47.43,Paleo
Other,2210.0,70.03,175.68,47.35,8.28,Keto
Other,2084.0,87.27,219.46,57.77,18.42,Low-Carb
Other,1434.0,113.21,283.85,75.25,30.35,Vegetarian
Other,1831.0,95.0,236.86,64.04,47.85,Vegan
Other,1172.0,94.8,234.21,63.01,8.72,Vegetarian
Other,2316.0,121.57,306.84,80.85,40.8,Paleo
Other,1899.0,80.63,200.32,53.84,44.58,Vegan
Other,1313.0,83.63,208.71,55.84,15.8,Paleo
Other,2735.0,103.7,258.03,69.05,31.45,Paleo
Other,2410.0,90.45,225.36,60.48,6.18,Keto
Other,1684.0,80.03,201.42,53.21,37.38,Paleo
Other,1988.0,124.32,311.19,83.04,30.82,Keto
Other,2375.0,134.96,334.71,90.29,24.57,Balanced
Other,2608.0,82.56,204.98,54.86,13.88,Balanced
Other,942.0,133.2,334.68,89.75,7.0,Paleo
Other,2042.0,109.31,271.8,72.88,18.8,Keto
Other,2395.0,76.49,193.91,51.65,35.22,Low-Carb
Other,3067.0,98.59,245.06,65.79,44.74,Keto
Other,1553.0,82.99,208.41,54.71,48.14,Balanced
Other,1724.0,84.84,210.0,56.41,41.46,Keto
Other,1945.0,80.33,201.63,54.23,20.24,Vegan
Other,1593.0,86.22,213.95,57.24,12.57,Keto
Other,2659.0,93.87,231.86,62.52,49.15,Vegetarian
Other,1579.0,98.69,247.67,65.7,12.78,Vegan
Other,3411.0,65.66,163.83,43.29,18.71,Vegan
Other,1623.0,72.8,179.15,47.88,49.75,Low-Carb
Other,1393.0,97.44,243.54,64.86,6.55,Vegan
Other,2255.0,121.63,303.7,80.78,13.47,Vegetarian
Other,2077.0,73.34,180.89,48.41,27.84,Paleo
Other,3549.0,173.75,435.59,115.94,15.53,Keto
Other,2279.0,121.93,305.69,81.27,16.58,Low-Carb
Other,3476.0,107.8,271.24,72.28,29.46,Vegan
Other,1897.0,157.98,398.63,106.67,32.05,Vegetarian
Other,1812.0,83.44,213.82,56.18,40.01,Vegetarian
Other,3101.0,90.74,225.36,60.74,2.86,Keto
Other,1827.0,123.01,309.95,82.68,16.38,Vegetarian
Other,1543.0,124.67,309.14,82.77,41.19,Vegetarian
Other,1460.0,73.87,184.37,48.36,34.78,Paleo
Other,1265.0,69.3,171.82,45.63,42.82,Paleo
Other,1612.0,114.5,284.66,76.47,47.89,Keto
Other,1076.0,88.45,218.99,58.47,6.87,Low-Carb
Other,1788.0,120.36,299.83,80.23,19.31,Balanced
Other,2609.0,104.69,261.93,69.21,16.87,Vegan
Other,1836.0,66.76,165.46,44.34,32.68,Vegan
Other,1417.0,68.38,171.13,45.88,16.84,Keto
Other,2471.0,111.98,279.82,74.35,40.68,Vegetarian
Other,2413.0,79.49,198.97,53.04,46.93,Keto
Other,1186.0,89.48,223.87,59.46,3.19,Keto
Other,3034.0,123.35,308.42,81.75,1.74,Vegetarian
Other,1791.0,111.95,281.64,74.71,3.79,Low-Carb
Other,1112.0,119.66,299.44,79.6,30.99,Vegetarian
Other,2796.0,121.59,305.91,81.8,15.4,Keto
Other,2865.0,97.31,244.57,65.21,44.09,Vegan
Other,2449.0,73.83,183.55,49.9,39.84,Low-Carb
Other,1838.0,69.46,174.57,46.43,16.52,Vegan
Other,2817.0,79.27,197.93,53.18,1.8,Vegetarian
Other,2027.0,78.63,198.05,52.47,43.1,Low-Carb
Other,1977.0,136.33,342.0,91.19,9.89,Vegan
Other,1783.0,103.64,259.77,68.75,11.99,Keto
Other,2067.0,85.36,213.36,57.34,18.53,Keto
Other,1559.0,81.4,203.87,54.79,45.6,Low-Carb
Other,1617.0,83.88,208.32,55.38,36.79,Balanced
Other,1787.0,111.68,279.04,74.54,12.01,Balanced
Other,1564.0,86.23,216.19,57.83,39.47,Vegan
Other,1939.0,102.98,257.27,68.48,23.39,Paleo
Other,2041.0,82.94,208.37,55.47,15.72,Low-Carb
Other,1639.0,74.88,185.97,49.73,4.51,Low-Carb
Other,2480.0,150.26,374.26,100.14,21.84,Vegetarian
Other,1315.0,96.3,239.9,64.35,37.06,Vegan
Other,1915.0,107.95,271.8,72.42,12.86,Balanced
Other,2460.0,113.06,281.62,75.39,21.2,Keto
Other,2129.0,93.08,233.81,61.91,14.73,Low-Carb
Other,1765.0,85.49,214.1,56.93,13.06,Vegetarian
Other,2339.0,113.9,283.32,75.16,20.96,Vegetarian
Other,3152.0,94.31,234.24,62.58,20.12,Keto
Other,2414.0,102.53,256.66,68.88,9.66,Vegetarian
Other,2022.0,135.55,341.64,90.65,43.52,Paleo
Other,2430.0,103.15,254.19,69.03,6.81,Vegetarian
Other,2199.0,84.38,210.46,55.75,17.98,Vegan
Other,1141.0,126.91,319.04,84.19,41.1,Low-Carb
Other,1899.0,84.34,206.08,55.53,40.57,Paleo
Other,1703.0,100.43,248.47,66.33,10.68,Vegan
Other,1958.0,99.56,250.03,66.66,20.05,Balanced
Other,1707.0,87.41,218.17,58.24,35.61,Keto
Other,2629.0,125.03,313.04,82.91,8.8,Vegan
Other,2786.0,68.81,170.5,45.86,15.37,Vegan
Other,2491.0,122.3,303.82,80.81,41.07,Vegan
Other,1895.0,85.04,213.65,57.36,34.47,Keto
Other,1538.0,74.56,184.63,48.8,42.87,Paleo
Other,1925.0,100.93,252.85,67.41,38.09,Low-Carb
Other,1856.0,90.53,228.43,61.01,46.47,Paleo
Other,1639.0,122.13,304.33,81.46,42.18,Balanced
Other,2025.0,126.77,316.58,84.48,14.03,Keto
Other,1640.0,122.02,303.14,80.11,12.95,Keto
Other,2225.0,74.61,185.01,49.18,16.01,Vegetarian
Other,1857.0,146.33,365.05,97.19,27.82,Vegetarian
Other,2258.0,87.97,216.36,57.81,18.55,Vegetarian
Other,2003.0,136.16,341.01,91.06,9.74,Paleo
Other,1700.0,129.36,325.47,86.39,5.97,Low-Carb
Other,1998.0,131.43,327.93,87.42,37.07,Keto
Other,3210.0,100.3,252.88,67.44,31.14,Low-Carb
Other,1838.0,74.42,184.98,49.68,1.61,Vegan
Other,1455.0,114.69,283.29,75.78,49.83,Paleo
Other,1639.0,78.97,196.09,52.31,1.8,Low-Carb
Other,2308.0,107.55,268.67,71.26,3.93,Balanced
Other,1691.0,80.36,199.01,53.16,16.04,Paleo
Other,2543.0,107.76,270.07,72.0,7.7,Vegetarian
Other,1970.0,121.78,306.32,81.17,23.66,Balanced
Other,2530.0,81.97,208.05,54.74,16.08,Balanced
Other,1346.0,82.56,205.09,54.33,49.54,Low-Carb
Other,2166.0,74.71,183.56,49.66,34.16,Keto
Other,1775.0,78.61,197.3,52.07,39.53,Paleo
Other,1583.0,87.11,217.54,57.86,40.04,Vegetarian
Other,1549.0,99.06,248.16,66.1,16.09,Low-Carb
Other,1335.0,127.63,317.32,84.73,40.37,Keto
Other,2307.0,119.66,300.66,79.99,11.66,Vegan
Other,1217.0,109.82,271.93,72.59,23.2,Vegan
Other,2084.0,98.08,246.95,65.34,20.92,Balanced
Other,1501.0,87.2,218.44,58.26,10.25,Paleo
Other,2590.0,88.5,222.01,58.94,4.92,Paleo
Other,1889.0,128.11,320.88,85.81,47.73,Low-Carb
Other,1975.0,66.21,163.71,44.46,7.4,Vegan
Other,1786.0,154.77,387.48,103.48,0.01,Keto
Other,2350.0,94.61,235.78,63.16,27.72,Keto
Other,1543.0,129.39,323.25,86.03,18.98,Low-Carb
Other,1812.0,116.41,288.5,77.49,31.23,Vegan
Other,2114.0,99.89,251.48,66.72,39.35,Vegetarian
Other,3155.0,75.9,188.24,50.98,25.96,Vegan
Other,1777.0,97.29,243.64,64.89,7.93,Keto
Other,1953.0,97.31,243.8,64.79,46.71,Vegan
Other,1985.0,96.96,241.55,65.12,24.96,Vegetarian
Other,1933.0,171.35,427.36,114.31,42.01,Balanced
Other,3335.0,173.86,436.38,116.3,14.99,Vegetarian
Other,2500.0,92.52,231.13,61.57,-0.26,Paleo
Other,1502.0,81.08,202.73,54.24,46.13,Paleo
Other,2753.0,103.32,255.92,68.6,37.69,Vegetarian
Other,1721.0,81.98,204.12,54.71,37.53,Vegetarian
Other,1953.0,126.99,318.42,84.89,44.57,Vegan
Other,2307.0,98.24,246.54,66.02,20.85,Low-Carb
Other,1571.0,101.94,257.07,68.42,22.85,Vegan
Other,1645.0,107.29,267.47,71.58,34.44,Balanced
Other,1945.0,71.86,178.7,47.74,43.04,Vegetarian
Other,1274.0,113.71,281.82,75.7,34.58,Paleo
Other,1816.0,108.17,270.81,71.76,31.45,Keto
Other,1645.0,55.3,138.6,37.38,9.27,Low-Carb
Other,1268.0,81.2,201.34,54.09,0.78,Low-Carb
Other,1994.0,155.71,387.01,103.22,-0.11,Vegan
Other,2338.0,85.57,213.45,56.99,0.92,Keto
Other,1630.0,80.56,202.51,54.09,1.93,Paleo
Other,1697.0,112.88,279.38,74.88,5.15,Vegetarian
Other,2232.0,63.71,161.04,43.59,37.99,Vegan
Other,1998.0,100.02,249.83,66.53,15.26,Keto
Other,2073.0,95.64,237.35,63.73,30.23,Vegan
Other,3017.0,84.63,210.18,55.93,22.44,Balanced
Other,1981.0,99.33,249.49,66.15,19.62,Balanced
Other,2386.0,101.27,250.69,66.97,15.12,Keto
Other,2286.0,103.17,257.17,67.95,30.58,Paleo
Other,1432.0,88.28,221.5,58.41,34.07,Vegetarian
Other,1205.0,113.95,283.23,75.46,12.09,Paleo
Other,1988.0,66.88,167.47,44.64,26.21,Vegetarian
Other,1766.0,73.8,186.63,49.18,19.63,Low-Carb
Other,2936.0,105.8,264.55,70.31,24.98,Paleo
Other,1763.0,88.25,218.61,58.49,2.61,Balanced
Other,1560.0,146.76,366.66,97.48,6.85,Low-Carb
Other,2344.0,126.48,315.06,84.46,38.36,Keto
Other,2224.0,90.97,227.99,60.01,11.37,Balanced
Other,2713.0,94.38,236.78,62.6,21.11,Paleo
Other,1966.0,105.34,262.63,69.66,19.32,Paleo
Other,2916.0,67.74,169.0,45.38,33.94,Keto
Other,1807.0,90.26,223.07,59.64,29.11,Paleo
Other,3065.0,132.53,327.74,87.62,45.02,Vegetarian
Other,1567.0,98.46,245.51,65.72,4.7,Vegan
Other,2400.0,108.57,269.27,71.63,17.53,Keto
Other,1742.0,121.67,307.22,81.65,3.16,Low-Carb
Other,3244.0,95.01,237.63,63.53,20.48,Vegan
Other,2260.0,84.6,213.96,56.32,18.87,Low-Carb
Other,3170.0,87.27,214.46,57.27,19.88,Vegetarian
Other,2638.0,81.19,202.42,54.04,9.69,Keto
Other,2638.0,121.05,302.74,80.27,0.51,Vegetarian
Other,2033.0,101.29,254.49,68.2,25.81,Balanced
Other,2189.0,92.43,232.54,62.12,27.29,Vegetarian
Other,2026.0,87.21,217.32,57.46,4.19,Vegetarian
Other,3103.0,100.54,252.31,67.02,31.45,Vegetarian
Other,1578.0,82.14,206.52,54.94,6.33,Vegan
Other,1329.0,79.9,199.82,53.85,48.28,Keto
Other,2156.0,86.49,215.91,58.33,31.5,Vegan
Other,2291.0,73.92,186.25,49.31,34.49,Keto
Other,2700.0,116.65,288.65,77.29,3.5,Balanced
Other,2593.0,77.66,191.59,51.69,6.58,Vegetarian
Other,1796.0,131.56,328.84,87.43,37.33,Paleo
Other,2345.0,101.9,255.3,67.95,5.44,Balanced
Other,1929.0,73.88,183.25,49.45,33.7,Paleo
Other,1735.0,74.86,188.24,49.88,0.51,Vegan
Other,1742.0,66.43,165.99,44.51,33.12,Low-Carb
Other,2012.0,77.74,196.87,52.28,24.31,Paleo
Other,1460.0,140.94,353.76,94.19,10.43,Balanced
Other,1218.0,78.59,196.23,52.41,9.98,Balanced
Other,2265.0,92.79,230.38,61.68,9.93,Vegan
Other,2408.0,73.79,185.38,49.66,34.38,Vegetarian
Other,1859.0,120.47,304.11,80.71,10.81,Vegetarian
Other,1270.0,110.72,276.26,73.73,44.25,Vegan
Other,1874.0,119.78,299.68,79.95,20.37,Vegetarian
Other,1721.0,100.4,248.94,66.43,46.58,Low-Carb
Other,2396.0,85.97,215.58,57.37,46.74,Keto
Other,1488.0,121.27,301.19,80.88,46.11,Vegan
Other,2457.0,160.46,402.14,107.17,49.01,Paleo
Other,1284.0,89.29,226.12,59.61,3.31,Low-Carb
Other,1659.0,85.36,212.99,57.01,42.04,Paleo
Other,1832.0,118.19,294.41,78.79,46.86,Vegetarian
Other,1395.0,79.89,199.61,53.48,30.9,Keto
Other,2226.0,128.13,319.06,84.79,33.95,Balanced
Other,2266.0,94.83,237.2,63.44,12.72,Vegan
Other,1397.0,123.46,310.26,82.25,41.54,Balanced
Other,1465.0,87.04,216.12,57.84,10.59,Low-Carb
Other,3247.0,121.41,304.31,81.78,36.93,Balanced
Other,3057.0,98.66,246.59,65.39,44.76,Low-Carb
Other,1335.0,94.42,236.15,62.75,19.26,Vegan
Other,1731.0,66.5,167.36,44.01,2.61,Paleo
Other,1626.0,80.14,200.46,53.38,16.4,Vegetarian
Other,1925.0,109.65,273.42,72.59,13.94,Keto
Other,2728.0,89.32,222.65,58.92,29.48,Vegan
Other,1740.0,84.81,214.23,57.06,12.02,Vegetarian
Other,1840.0,98.91,248.76,65.93,37.42,Balanced
Other,2563.0,171.41,427.22,114.45,42.73,Keto
Other,1700.0,83.21,208.23,55.83,26.73,Balanced
Other,2457.0,111.79,281.31,75.02,13.07,Low-Carb
Other,2554.0,154.43,385.56,102.89,0.6,Keto
Other,2089.0,61.76,154.12,41.19,-0.31,Low-Carb
Other,1350.0,124.76,310.94,83.04,28.62,Vegetarian
Other,1398.0,84.91,210.66,56.85,13.38,Paleo
Other,3494.0,88.17,221.42,59.05,27.72,Keto
Other,2015.0,100.72,254.12,67.92,4.7,Paleo
Other,3008.0,130.88,326.77,87.61,40.28,Vegan
Other,2484.0,66.75,166.28,44.74,26.08,Balanced
Other,1909.0,65.76,164.48,44.06,7.32,Paleo
Other,1663.0,103.52,260.92,68.97,26.08,Paleo
Other,1497.0,69.57,176.29,47.28,9.28,Balanced
Other,1922.0,72.26,182.75,48.13,42.78,Paleo
Other,2288.0,117.79,296.18,79.46,15.59,Balanced
Other,1419.0,90.06,224.13,59.91,49.04,Keto
Other,2392.0,65.67,165.4,43.87,25.13,Keto
Other,2956.0,91.96,228.26,61.28,14.15,Low-Carb
Other,1702.0,124.22,310.88,82.35,47.1,Paleo
Other,1708.0,111.0,277.02,73.63,9.26,Keto
Other,1866.0,84.36,207.97,55.21,26.71,Keto
Other,2509.0,100.0,252.55,67.02,6.4,Vegan
Other,2561.0,110.21,273.6,73.28,45.17,Keto
Other,2058.0,132.91,333.46,88.31,15.99,Vegetarian
Other,2952.0,121.82,305.54,81.44,39.11,Keto
Other,2936.0,105.28,264.85,70.57,13.52,Vegetarian
Other,2921.0,122.53,306.41,81.66,38.92,Keto
Other,2987.0,124.43,312.8,82.96,1.38,Paleo
Other,1814.0,83.96,211.48,56.04,39.26,Vegan
Other,1790.0,87.04,217.12,57.65,38.68,Keto
Other,1672.0,117.76,293.42,78.82,40.27,Balanced
Other,1730.0,146.42,366.26,97.81,7.01,Low-Carb
Other,2111.0,86.64,217.23,57.72,18.31,Vegan
Other,2683.0,65.29,165.89,43.87,35.33,Vegetarian
Other,2532.0,171.68,432.46,114.94,18.84,Keto
Other,1732.0,114.61,286.67,76.7,12.62,Vegan
Other,1798.0,106.53,266.72,71.02,16.73,Vegan
Other,2168.0,72.65,182.27,49.46,39.23,Paleo
Other,1222.0,111.18,278.55,74.14,47.35,Balanced
Other,1476.0,117.91,294.89,78.47,0.01,Vegetarian
Other,2250.0,111.88,279.06,74.83,25.83,Paleo
Other,2009.0,135.57,341.36,90.46,10.52,Keto
Other,2017.0,81.45,202.49,53.98,31.79,Paleo
Other,2439.0,87.01,214.57,57.67,46.76,Balanced
Other,2262.0,80.53,202.44,53.7,3.02,Paleo
Other,2045.0,122.58,308.32,81.75,10.28,Keto
Other,1239.0,78.22,196.59,52.1,10.2,Vegetarian
Other,1342.0,114.68,283.96,76.5,1.02,Balanced
Other,1958.0,124.73,310.01,83.05,17.34,Keto
Other,2248.0,75.6,189.35,50.62,28.5,Vegetarian
Other,2318.0,101.68,250.81,66.75,8.4,Vegetarian
Other,1916.0,87.05,220.28,58.99,4.95,Low-Carb
Other,1663.0,83.04,208.49,55.18,27.21,Paleo
Other,1334.0,84.23,210.3,56.36,34.51,Low-Carb
Other,1956.0,130.26,324.53,86.19,43.62,Paleo
Other,1756.0,104.73,261.54,69.93,33.63,Low-Carb
Other,1427.0,74.42,188.97,50.29,24.78,Paleo
Other,1289.0,132.01,330.39,87.92,11.85,Keto
Other,2275.0,104.91,264.13,69.4,18.7,Balanced
Other,1528.0,124.52,309.56,82.4,16.37,Paleo
Other,1614.0,138.32,347.14,92.19,21.23,Paleo
Other,2085.0,65.78,165.1,43.77,6.39,Balanced
Other,1747.0,122.1,305.14,80.96,9.54,Vegan
Other,2329.0,90.8,227.08,60.35,48.81,Low-Carb
Other,1980.0,74.07,182.65,49.43,15.84,Keto
Other,2235.0,82.4,206.2,54.95,5.05,Paleo
Other,2495.0,96.38,242.33,63.88,17.45,Keto
Other,2236.0,97.97,243.81,65.43,29.96,Vegetarian
Other,2344.0,112.71,283.21,75.49,10.92,Paleo
Other,1636.0,131.77,328.94,87.52,36.58,Paleo
Other,2430.0,117.94,296.33,78.85,19.12,Keto
Other,1896.0,82.56,207.94,55.61,49.7,Vegetarian
Other,1504.0,109.52,274.53,73.3,44.49,Low-Carb
Other,2332.0,78.99,196.03,53.05,32.51,Paleo
Other,2429.0,82.08,205.96,54.41,13.74,Low-Carb
Other,3138.0,80.07,200.68,53.88,32.85,Balanced
Other,1265.0,89.94,224.58,59.48,23.95,Keto
Other,2364.0,102.12,255.2,68.14,9.02,Keto
Other,1875.0,108.26,272.2,72.12,19.8,Paleo
Other,2198.0,72.48,180.47,48.48,33.41,Vegetarian
Other,1722.0,107.63,271.07,71.72,39.94,Balanced
Other,2010.0,102.89,255.66,68.76,23.12,Low-Carb
Other,1028.0,108.51,272.28,72.78,23.5,Paleo
Other,2083.0,107.22,268.74,71.11,19.01,Balanced
Other,1892.0,128.47,320.96,86.1,28.95,Balanced
